id,index,c_rmsd,i_rmsd,l_rmsd,fnat,DockQ,ranking_energy,ranking_num_clashes
1LFD,2,7.328439712524414,7.007551670074463,13.976865768432617,0.0,0.10460057844598745,-15.385461807250977,4
1LFD,3,11.136741638183594,10.688755989074707,23.704721450805664,0.0,0.044414313054884996,-18.85272979736328,0
1LFD,4,6.620952606201172,7.42866325378418,19.129976272583008,0.0,0.06801716318431306,-15.77833080291748,0
1LFD,5,5.844771385192871,6.116617679595947,16.693246841430664,0.0,0.08753951012891205,-14.406183242797852,0
1LFD,6,5.839650630950928,6.324682712554932,15.524197578430176,0.0,0.09463277741331404,-14.475995063781738,4
1LFD,7,11.12114429473877,10.687711715698242,20.859451293945312,0.0,0.05390634042166433,-16.865663528442383,0
1LFD,8,10.078767776489258,9.897515296936035,20.40804100036621,0.0,0.0567607808991081,-16.401260375976562,0
1LFD,9,4.118977069854736,4.434533596038818,11.40649127960205,0.0,0.15323646913916691,-16.448036193847656,1
1LFD,10,3.6975574493408203,3.575057029724121,9.75462532043457,0.0,0.19376142286683548,-17.069467544555664,0
1LFD,11,7.153832912445068,7.883866310119629,19.274749755859375,0.0,0.06591534204437441,-14.876249313354492,1
1LFD,12,12.326704978942871,10.878011703491211,37.41524124145508,0.0,0.022579168255296045,-13.794578552246094,3
1LFD,13,4.971407413482666,4.944223403930664,13.130306243896484,0.0,0.12653274546910528,-15.185235977172852,0
1LFD,14,9.213936805725098,9.147611618041992,18.443506240844727,0.0,0.06712432214894647,-15.602412223815918,0
2YVJ,0,9.057548522949219,7.346614360809326,24.130178451538086,0.0,0.05013546220080842,-17.457910537719727,0
2YVJ,1,7.318490028381348,3.692239284515381,22.345205307006836,1.0,0.4226910037309843,-16.21271514892578,0
2YVJ,2,8.045248985290527,3.842141628265381,24.115835189819336,0.5,0.24758766746613892,-17.04401206970215,0
2YVJ,3,23.728261947631836,13.59779167175293,58.39277267456055,0.0,0.010924072756174852,-23.814062118530273,1
2YVJ,4,7.321844100952148,6.881136894226074,16.967670440673828,0.0,0.08199089789418941,-17.211755752563477,0
2YVJ,5,18.58020782470703,11.689559936523438,45.552772521972656,0.0,0.016615339443983707,-14.10263442993164,50
2YVJ,6,6.6068902015686035,6.0470428466796875,16.93902587890625,0.0,0.08637233068545297,-13.69442081451416,0
2YVJ,7,8.9829683303833,8.758744239807129,21.963031768798828,0.0,0.05292055807814089,-14.867362022399902,37
2YVJ,8,23.925682067871094,14.04839038848877,58.97996139526367,0.0,0.01053972326050124,-20.265987396240234,4
2YVJ,9,8.498967170715332,5.140264987945557,22.908660888671875,0.0,0.06649438630280231,-17.955686569213867,0
2YVJ,10,8.738121032714844,6.103862285614014,24.03007698059082,0.0,0.056052611402280676,-16.47881317138672,0
2YVJ,11,8.068526268005371,6.703846454620361,19.661638259887695,0.0,0.06838124708249803,-14.074769973754883,26
2YVJ,12,8.174756050109863,4.605929374694824,23.89272689819336,0.0,0.06941115573418281,-16.85161018371582,0
2YVJ,13,21.76154327392578,12.402915000915527,54.83757019042969,0.0,0.012625921740057345,-19.973840713500977,13
2YVJ,14,7.698225498199463,3.9242870807647705,22.824817657470703,0.5,0.24975699924217767,-16.32832908630371,0
1BUH,0,10.23949146270752,11.730254173278809,28.539348602294922,0.0,0.03252220494530703,-17.361225128173828,0
1BUH,1,10.877601623535156,15.872987747192383,28.427370071411133,0.0,0.03030647875012237,-19.16499137878418,0
1BUH,2,10.288247108459473,14.154940605163574,28.8734073638916,0.0,0.030285935929405178,-15.359036445617676,1
1BUH,3,8.14981460571289,10.046682357788086,24.80828285217285,0.0,0.04228850974340568,-17.106523513793945,0
1BUH,4,10.468481063842773,15.318276405334473,28.668066024780273,0.0,0.030101495583039446,-18.891279220581055,0
1BUH,5,10.97752857208252,16.16215705871582,30.82317352294922,0.0,0.026404249227382954,-18.165233612060547,0
1BUH,6,9.322592735290527,12.436453819274902,26.939817428588867,0.0,0.03495911948225307,-19.48192024230957,0
1BUH,7,10.663355827331543,12.090594291687012,28.32581329345703,0.0,0.03258914689614747,-20.506689071655273,0
1BUH,8,9.775593757629395,12.242561340332031,29.281885147094727,0.0,0.030834988482832153,-19.30008888244629,0
1BUH,9,10.876594543457031,14.230717658996582,29.668838500976562,0.0,0.028947370787776577,-17.422996520996094,1
1BUH,10,9.080764770507812,12.764784812927246,25.39333724975586,0.0,0.038125909358497995,-17.266403198242188,0
1BUH,11,9.210541725158691,12.58248233795166,26.301172256469727,0.0,0.03619351220342581,-19.34819221496582,0
1BUH,12,10.972387313842773,15.843714714050293,28.868165969848633,0.0,0.029554398044366662,-18.633981704711914,0
1BUH,13,10.971715927124023,14.349006652832031,30.27980613708496,0.0,0.02795159922972733,-18.19610023498535,0
1BUH,14,9.690934181213379,11.364007949829102,26.795406341552734,0.0,0.0361839945296173,-16.483251571655273,0
2J0T,0,7.856069087982178,6.988272666931152,20.90155601501465,0.142857,0.10960351482269247,-17.88214683532715,1
2J0T,1,8.621864318847656,8.670920372009277,32.667442321777344,0.0,0.030822197194735352,-17.57792091369629,2
2J0T,2,12.114869117736816,10.154967308044434,34.28534698486328,0.0,0.02641918939084741,-18.13083839416504,1
2J0T,3,16.434249877929688,13.881614685058594,52.64291763305664,0.0,0.012316684854600775,-18.3476505279541,2
2J0T,4,16.190025329589844,11.855490684509277,36.03296661376953,0.0,0.022823066527584285,-17.14659309387207,8
2J0T,5,6.774693965911865,6.132403373718262,26.1256046295166,0.035714,0.06262925985536126,-16.26140785217285,2
2J0T,6,8.85798454284668,8.118709564208984,30.480764389038086,0.0,0.03505438216471793,-17.125009536743164,4
2J0T,7,14.932673454284668,10.295397758483887,26.8381290435791,0.0,0.0373164282964941,-16.81834602355957,2
2J0T,8,11.16122817993164,8.653470993041992,31.901954650878906,0.035714,0.043723297921929645,-17.753522872924805,3
2J0T,9,16.79792594909668,12.784055709838867,47.782005310058594,0.0,0.014751603723389746,-15.855202674865723,8
2J0T,10,12.010990142822266,8.61588191986084,25.412729263305664,0.357143,0.16239330666724905,-16.014148712158203,10
2J0T,11,9.678445816040039,8.017431259155273,30.044095993041992,0.0,0.03597669131522813,-16.226381301879883,5
2J0T,12,9.509109497070312,6.944562911987305,25.447975158691406,0.428571,0.19117133592745675,-15.998968124389648,9
2J0T,13,16.53310775756836,12.742252349853516,47.47701644897461,0.0,0.01490864386223832,-15.910026550292969,5
2J0T,14,7.034378528594971,7.019683837890625,23.113197326660156,0.0,0.054266451821332475,-17.936317443847656,3
5GRJ,0,15.886210441589355,11.31489086151123,51.72966003417969,0.0,0.01452026192815794,-18.437192916870117,0
5GRJ,1,13.874669075012207,9.550285339355469,36.33063507080078,0.0,0.025324193577795775,-18.801443099975586,10
5GRJ,2,10.410290718078613,6.415202617645264,30.55418586730957,0.533333,0.21900111030997038,-15.558923721313477,1
5GRJ,3,20.268310546875,11.324617385864258,60.545135498046875,0.0,0.012190162702798699,-14.043387413024902,19
5GRJ,4,16.04191017150879,10.686542510986328,45.75860595703125,0.266667,0.10644770362857774,-15.646137237548828,7
5GRJ,5,15.223633766174316,9.8555269241333,36.00756072998047,0.0,0.025141241209545806,-17.822813034057617,6
5GRJ,6,17.075088500976562,11.597610473632812,41.142364501953125,0.0,0.019129657262891026,-18.19744873046875,10
5GRJ,7,20.116849899291992,12.166420936584473,80.32084655761719,0.0,0.008682630825246767,-15.499852180480957,10
5GRJ,8,15.491800308227539,9.946745872497559,37.52912521362305,0.066667,0.04589928931239145,-14.12683391571045,12
5GRJ,9,12.193388938903809,8.19344425201416,28.374319076538086,0.0,0.03825966211752537,-18.63753890991211,3
5GRJ,10,16.42084312438965,10.583560943603516,42.440521240234375,0.533333,0.19719662842908772,-16.70809555053711,10
5GRJ,11,12.065971374511719,7.696745872497559,34.497867584228516,0.6,0.2312752566083207,-15.969158172607422,3
5GRJ,12,14.458141326904297,9.018370628356934,36.86266326904297,0.6,0.22580180723341362,-15.524789810180664,12
5GRJ,13,19.86607551574707,10.661505699157715,66.37519836425781,0.0,0.011848352202485013,-14.581206321716309,51
5GRJ,14,21.682355880737305,13.839980125427246,49.30857849121094,0.0,0.013489603298465299,-18.474294662475586,3
3BIW,0,27.152694702148438,16.732749938964844,76.05379486083984,0.0,0.0067696500650296365,-13.314329147338867,9
3BIW,1,28.606830596923828,16.67643928527832,77.53313446044922,0.0,0.00663389932120254,-12.618188858032227,12
3BIW,2,28.44222068786621,17.10015106201172,78.56793212890625,0.0,0.0064015753459278285,-14.054208755493164,8
3BIW,3,27.94842529296875,17.13062286376953,77.31477355957031,0.0,0.006517115660448898,-13.113706588745117,11
3BIW,4,26.242631912231445,16.8587646484375,75.15270233154297,0.0,0.006828335418656832,-13.607775688171387,14
3BIW,5,30.496692657470703,17.52529525756836,77.76537322998047,0.0,0.006359532427532681,-12.36727523803711,9
3BIW,6,27.72639274597168,18.41824722290039,75.33372497558594,0.0,0.006386595991596089,-13.891985893249512,12
3BIW,7,28.98990249633789,18.282888412475586,80.4391098022461,0.0,0.0059096803644059955,-11.52896785736084,10
3BIW,8,30.35770606994629,16.94678497314453,76.97626495361328,0.0,0.006606677282232053,-13.43472671508789,13
3BIW,9,20.40444564819336,14.364540100097656,64.9158935546875,0.0,0.009214216145645581,-13.420071601867676,21
3BIW,10,23.013792037963867,9.91258716583252,53.81218338012695,0.0,0.015576317478901988,-12.494534492492676,102
3BIW,11,19.291032791137695,16.137832641601562,63.97861862182617,0.0,0.008636788823532558,-13.539483070373535,16
3BIW,12,23.776592254638672,17.480619430541992,72.94364929199219,0.0,0.006902116448626246,-13.187026023864746,4
3BIW,13,29.66680908203125,16.432605743408203,74.66241455078125,0.0,0.0070195202341416995,-13.611202239990234,19
3BIW,14,19.654376983642578,16.67144775390625,66.52409362792969,0.0,0.008031364743037478,-12.995321273803711,9
3F1P,0,12.02088737487793,10.649959564208984,23.506418228149414,0.0,0.04502943433803614,-18.427549362182617,1
3F1P,1,18.673667907714844,19.3781681060791,51.87242889404297,0.0,0.010701744312417423,-19.898462295532227,0
3F1P,2,16.955577850341797,18.65467071533203,48.831642150878906,0.0,0.011944154661866144,-17.86711883544922,1
3F1P,3,15.667716979980469,16.16695213317871,43.795047760009766,0.0,0.014945620114791247,-13.73322868347168,0
3F1P,4,17.427043914794922,18.296171188354492,52.09978103637695,0.0,0.010867956012923343,-17.730682373046875,1
3F1P,5,14.342072486877441,14.049003601074219,23.418060302734375,0.0,0.04256011197735815,-17.683048248291016,1
3F1P,6,18.67921257019043,18.8513126373291,50.89599609375,0.0,0.011142052110341041,-20.025924682617188,0
3F1P,7,17.962865829467773,18.119234085083008,50.841033935546875,0.0,0.011332800306937103,-14.756573677062988,0
3F1P,8,16.82143211364746,16.75240135192871,52.19649887084961,0.0,0.01126244366119313,-19.772722244262695,0
3F1P,9,16.598255157470703,18.051593780517578,49.529422760009766,0.0,0.011822209781834033,-17.513294219970703,0
3F1P,10,17.217992782592773,16.42676544189453,41.86219787597656,0.0,0.015955017699153317,-14.95094108581543,0
3F1P,11,16.13683319091797,16.013391494750977,40.43779373168945,0.0,0.017004078545779188,-19.403913497924805,1
3F1P,12,16.161365509033203,17.415489196777344,48.91423797607422,0.0,0.012225294894550487,-17.303730010986328,0
3F1P,13,13.708731651306152,11.902531623840332,21.063039779663086,0.0,0.05189324379921639,-18.28792381286621,2
3F1P,14,19.017887115478516,20.52129554748535,48.5151252746582,0.0,0.011698796441600642,-15.802963256835938,0
3G6D,0,9.538116455078125,14.056320190429688,22.280263900756836,0.0,0.04610419979999436,-18.84164047241211,0
3G6D,1,9.565302848815918,11.266947746276855,23.174470901489258,0.0,0.04533105461634635,-15.087507247924805,3
3G6D,2,7.912536144256592,10.582757949829102,18.323801040649414,0.0,0.06559093952934418,-17.70180320739746,1
3G6D,3,12.277946472167969,13.31144905090332,31.065454483032227,0.0,0.027396609276736584,-15.145031929016113,20
3G6D,4,7.634040832519531,11.784400939941406,17.97789764404297,0.0,0.06621488992898321,-18.166282653808594,0
3G6D,5,9.320022583007812,13.533597946166992,21.57832145690918,0.0,0.048820176968229545,-18.04157257080078,0
3G6D,6,17.38612174987793,19.3565616607666,47.81224060058594,0.0,0.012202108126883075,-15.28278923034668,4
3G6D,7,10.026782989501953,13.290959358215332,23.785493850708008,0.0,0.04194048362163313,-18.307750701904297,0
3G6D,8,12.131162643432617,17.120820999145508,31.365968704223633,0.0,0.025343755521368944,-18.189857482910156,2
3G6D,9,10.783260345458984,12.99052906036377,27.47844123840332,0.0,0.03349610979683783,-17.730451583862305,8
3G6D,10,11.833749771118164,12.339688301086426,29.752832412719727,0.0,0.030006610858326187,-14.2557373046875,30
3G6D,11,9.42109489440918,13.328994750976562,22.159259796142578,0.0,0.046924017378231264,-17.12017059326172,0
3G6D,12,17.293901443481445,19.20856285095215,47.12263488769531,0.0,0.012524300952912973,-15.679064750671387,8
3G6D,13,8.415655136108398,13.175406455993652,20.142377853393555,0.0,0.05465240007062452,-17.78984832763672,1
3G6D,14,9.28138256072998,13.706191062927246,21.8427734375,0.0,0.04778424175338101,-20.204105377197266,0
5X0T,0,8.148688316345215,11.333388328552246,21.98811149597168,0.0,0.04907514388863197,-17.481931686401367,0
5X0T,1,13.302062034606934,10.517224311828613,39.48474884033203,0.0,0.02140860163928357,-16.441755294799805,1
5X0T,2,12.104330062866211,8.817541122436523,35.771873474121094,0.0,0.02718985149213099,-16.027814865112305,2
5X0T,3,8.265030860900879,11.277482986450195,22.096561431884766,0.0,0.04876153850661569,-17.219951629638672,0
5X0T,4,6.404449939727783,9.55274772644043,17.873435974121094,0.0,0.06950356672078847,-15.293106079101562,1
5X0T,5,5.070274353027344,6.3860273361206055,13.249449729919434,0.0,0.11461856483918224,-19.136531829833984,0
5X0T,6,8.707602500915527,12.06944751739502,23.337970733642578,0.0,0.044108848742522404,-19.010894775390625,0
5X0T,7,7.613662242889404,10.894081115722656,20.19214630126953,0.0,0.05637834089103159,-15.68179988861084,0
5X0T,8,6.425020217895508,8.81068229675293,18.320514678955078,0.0,0.06843281861442181,-18.66266632080078,0
5X0T,9,5.520784378051758,5.5201735496521,15.21425724029541,0.2,0.16888038439145783,-16.588275909423828,0
5X0T,10,7.962270736694336,11.052490234375,21.852455139160156,0.0,0.04983399072457098,-13.425005912780762,2
5X0T,11,6.974002838134766,10.003472328186035,19.270112991333008,0.0,0.06162219618989049,-15.807791709899902,4
5X0T,12,7.810567378997803,10.169864654541016,21.207857131958008,0.0,0.05323175814407147,-17.61836051940918,2
5X0T,13,9.70355224609375,11.430671691894531,27.008474349975586,0.0,0.03568294835769643,-18.486021041870117,2
5X0T,14,5.042916774749756,6.2358012199401855,13.307662963867188,0.0,0.11481937074542432,-19.81277084350586,0
5WUX,0,27.310317993164062,21.219175338745117,54.17683410644531,0.0,0.009665525729108209,-17.79994773864746,20
5WUX,1,17.765701293945312,16.336986541748047,33.56859588623047,0.0,0.022871077249092667,-18.271577835083008,5
5WUX,2,22.751575469970703,20.734155654907227,32.757144927978516,0.0,0.022763814185910725,-19.31819725036621,5
5WUX,3,28.176841735839844,22.627063751220703,61.25732421875,0.0,0.007755254028565767,-16.95159149169922,18
5WUX,4,26.494855880737305,20.514474868774414,51.547706604003906,0.0,0.0105962782503928,-17.289052963256836,13
5WUX,5,21.900846481323242,19.6552791595459,40.96913528442383,0.0,0.015686349177330486,-16.041757583618164,8
5WUX,6,22.585844039916992,19.461885452270508,51.323062896728516,0.0,0.010867392983771491,-17.20205307006836,10
5WUX,7,24.145097732543945,19.22964859008789,40.55789566040039,0.0,0.01604079677557189,-16.212373733520508,15
5WUX,8,23.401081085205078,21.315908432006836,50.630489349365234,0.0,0.01077988084504084,-16.826805114746094,5
5WUX,9,27.482507705688477,21.511545181274414,57.57987594604492,0.0,0.008721983023036908,-17.008621215820312,13
5WUX,10,23.871828079223633,21.815383911132812,53.854312896728516,0.0,0.009670455074189796,-15.520597457885742,13
5WUX,11,17.81909942626953,14.394250869750977,33.41978073120117,0.3,0.12383377389952437,-18.422962188720703,3
5WUX,12,28.898452758789062,21.851377487182617,67.3304214477539,0.0,0.006792471464519073,-17.627098083496094,11
5WUX,13,22.499074935913086,17.909961700439453,70.42430114746094,0.0,0.007108056822188238,-15.151671409606934,17
5WUX,14,28.567861557006836,25.888568878173828,64.82707977294922,0.0,0.0067490861838534555,-15.605467796325684,9
3RVW,0,15.290424346923828,15.176924705505371,30.874042510986328,0.0,0.026710046804337154,-17.738256454467773,4
3RVW,1,17.900766372680664,12.233139991760254,37.22144317626953,0.0,0.02145908947682927,-15.426241874694824,98
3RVW,2,23.16281509399414,18.810747146606445,55.1606330871582,0.0,0.009837726797005628,-13.056205749511719,21
3RVW,3,13.583312034606934,10.526936531066895,30.082563400268555,0.0,0.03127824785073457,-23.2052001953125,1
3RVW,4,16.57562255859375,14.709237098693848,32.83245849609375,0.0,0.024368758557896403,-18.272117614746094,4
3RVW,5,17.204681396484375,17.949037551879883,42.4013557434082,0.0,0.015189759898024643,-19.206693649291992,11
3RVW,6,15.787854194641113,14.495716094970703,33.779937744140625,0.0,0.02338036307542388,-16.332073211669922,19
3RVW,7,15.347681999206543,14.345285415649414,31.06707191467285,0.0,0.026819923278145735,-17.007280349731445,6
3RVW,8,19.886444091796875,17.241310119628906,49.577884674072266,0.0,0.012022355831141918,-15.396475791931152,8
3RVW,9,13.460147857666016,13.229084014892578,27.113061904907227,0.0,0.034060537789570584,-19.619564056396484,4
3RVW,10,23.369850158691406,21.348222732543945,58.30706787109375,0.0,0.008574082219994948,-12.307028770446777,10
3RVW,11,16.90903663635254,15.119216918945312,33.18750762939453,0.0,0.023768837183741124,-16.871763229370117,8
3RVW,12,35.81307601928711,35.624935150146484,94.14563751220703,0.0,0.0032851036513242404,-11.672568321228027,14
3RVW,13,16.872966766357422,14.542829513549805,33.550628662109375,0.0,0.0236135889949538,-17.36785316467285,8
3RVW,14,15.22323989868164,12.569994926452637,32.87131118774414,0.0,0.025571698883973662,-18.95406723022461,3
1IB1,0,7.144973278045654,7.3435492515563965,16.277902603149414,0.0,0.08476774007115917,-15.525754928588867,6
1IB1,1,14.75544548034668,14.834992408752441,37.43423080444336,0.0,0.019716919825043176,-17.28156089782715,12
1IB1,2,7.667113780975342,8.218070983886719,17.925872802734375,0.0,0.07193639960595738,-16.92573356628418,9
1IB1,3,13.165672302246094,14.043434143066406,32.60141372680664,0.0,0.024976886666765227,-19.160446166992188,6
1IB1,4,14.334250450134277,14.999774932861328,34.492191314697266,0.0,0.02238447929628087,-16.161182403564453,9
1IB1,5,18.00210952758789,20.983226776123047,44.280426025390625,0.0,0.01354090840366553,-13.232758522033691,7
1IB1,6,14.72926139831543,15.076991081237793,37.379127502441406,0.0,0.01965640040542514,-19.541879653930664,5
1IB1,7,15.372957229614258,16.99343490600586,37.02494812011719,0.0,0.01926572935058456,-14.338767051696777,4
1IB1,8,17.426013946533203,20.808849334716797,40.7232780456543,0.0,0.015639006167262832,-16.117769241333008,0
1IB1,9,9.840712547302246,10.921114921569824,22.57850456237793,0.0,0.04754931988694721,-15.613956451416016,10
1IB1,10,13.04259204864502,15.291388511657715,28.1220703125,0.0,0.031080202660572553,-16.444091796875,8
1IB1,11,13.388625144958496,15.650238037109375,30.38036346435547,0.0,0.027233316738605306,-15.470975875854492,11
1IB1,12,15.990067481994629,17.955068588256836,37.944705963134766,0.0,0.01823788690064647,-16.53024673461914,5
1IB1,13,20.47127914428711,19.45351791381836,50.097755432128906,0.0,0.01129737821808371,-16.016904830932617,5
1IB1,14,13.068049430847168,14.517234802246094,31.474143981933594,0.0,0.02617986400314969,-15.523526191711426,7
3MXW,0,10.7134370803833,10.166572570800781,25.785669326782227,0.0,0.03977249330654333,-16.302370071411133,13
3MXW,1,13.769959449768066,15.63322639465332,36.84904861450195,0.0,0.0198810596457234,-14.792962074279785,7
3MXW,2,14.020813941955566,14.084039688110352,35.863990783691406,0.0,0.021466795535893663,-15.220206260681152,6
3MXW,3,11.344925880432129,11.133583068847656,25.690343856811523,0.0,0.038832409312717774,-17.49062728881836,8
3MXW,4,11.137810707092285,10.878778457641602,26.338253021240234,0.0,0.03766130653223497,-16.20138931274414,11
3MXW,5,12.547286033630371,14.964591026306152,28.077739715576172,0.0,0.03129985548726527,-15.76741886138916,6
3MXW,6,11.804133415222168,11.958956718444824,27.505029678344727,0.0,0.03422181386216281,-17.38446617126465,4
3MXW,7,11.3970308303833,10.949735641479492,28.38633918762207,0.0,0.03356885173209013,-16.34794044494629,2
3MXW,8,11.598539352416992,13.968838691711426,25.95375633239746,0.0,0.03608969769601964,-16.8770809173584,7
3MXW,9,12.108717918395996,14.869706153869629,28.18717384338379,0.0,0.03114308792573744,-19.93195343017578,2
3MXW,10,12.287250518798828,14.712162017822266,27.015853881835938,0.0,0.033454503182606614,-15.747840881347656,6
3MXW,11,11.19708251953125,13.957910537719727,26.767372131347656,0.0,0.034339537388939016,-17.246767044067383,4
3MXW,12,12.367751121520996,14.792682647705078,27.85030174255371,0.0,0.03179640238971016,-15.161561965942383,6
3MXW,13,16.741212844848633,15.897578239440918,40.16134262084961,0.0,0.01723259621455545,-15.922992706298828,2
3MXW,14,9.082877159118652,9.83624267578125,23.2910213470459,0.0,0.04675325162352631,-15.674904823303223,2
3U7Y,0,19.242597579956055,14.183671951293945,35.49781799316406,0.0,0.021762732031461007,-17.67913246154785,2
3U7Y,1,29.213022232055664,16.70979118347168,70.7184829711914,0.0,0.007411633804327618,-14.768006324768066,18
3U7Y,2,21.8466796875,22.966411590576172,40.52780532836914,0.0,0.01546066228682569,-13.85334587097168,2
3U7Y,3,29.17595863342285,23.5006046295166,68.9144058227539,0.0,0.006347544934004189,-16.54905891418457,21
3U7Y,4,29.299959182739258,26.93706703186035,72.82068634033203,0.0,0.0055109590242240275,-16.461994171142578,6
3U7Y,5,35.25430679321289,34.15353775024414,98.10444641113281,0.0,0.003125385445977938,-14.535902976989746,23
3U7Y,6,29.901296615600586,25.269582748413086,70.62416076660156,0.0,0.0059299399444737175,-15.387585639953613,22
3U7Y,7,18.328767776489258,13.612027168273926,33.362545013427734,0.0,0.02431738763392922,-17.09558868408203,4
3U7Y,8,29.582067489624023,25.921873092651367,71.61711120605469,0.0,0.0057427280158088775,-14.207634925842285,13
3U7Y,9,29.605134963989258,21.789169311523438,63.1039924621582,0.0,0.007512369658408562,-13.677616119384766,42
3U7Y,10,16.492515563964844,17.484195709228516,39.874454498291016,0.0,0.01692412048165082,-11.588024139404297,35
3U7Y,11,23.437419891357422,24.084638595581055,64.94712829589844,0.0,0.0069012861318878994,-14.367274284362793,27
3U7Y,12,18.24386215209961,12.587130546569824,32.93234634399414,0.0,0.02548660824420229,-16.128679275512695,5
3U7Y,13,23.170753479003906,20.871429443359375,47.1801872253418,0.0,0.012191974692617217,-12.903249740600586,9
3U7Y,14,29.562822341918945,21.725435256958008,64.64118957519531,0.0,0.007247151585223051,-15.456955909729004,25
1S78,0,16.69832420349121,13.886200904846191,49.72195053100586,0.0,0.013309419729021221,-13.272393226623535,40
1S78,1,26.731725692749023,19.49161148071289,66.21368408203125,0.0,0.007366551472500965,-13.415026664733887,41
1S78,2,16.336727142333984,13.317874908447266,54.11363983154297,0.0,0.012201923088081781,-15.951153755187988,1
1S78,3,17.622533798217773,13.284029006958008,44.616275787353516,0.0,0.015871334112064036,-14.22990894317627,6
1S78,4,18.766971588134766,21.28589630126953,60.51980972290039,0.0,0.008095314534742958,-14.779874801635742,8
1S78,5,18.733903884887695,14.816162109375,63.12158966064453,0.0,0.009318751631557433,-13.801563262939453,8
1S78,6,24.81743812561035,15.584020614624023,53.49767303466797,0.0,0.011267489000609024,-13.225905418395996,35
1S78,7,20.836368560791016,13.566922187805176,49.62009811401367,0.0,0.013528081401339006,-13.692978858947754,23
1S78,8,13.897381782531738,11.466959953308105,46.86819839477539,0.0,0.01622249121483996,-15.332274436950684,28
1S78,9,19.41166114807129,17.34239387512207,58.48960494995117,0.0,0.009369358618022383,-17.082576751708984,15
1S78,10,18.293529510498047,15.29396915435791,60.9898681640625,0.0,0.009526940159714212,-14.57925796508789,15
1S78,11,25.7081298828125,21.7852783203125,68.04009246826172,0.0,0.006695083264718987,-16.464384078979492,17
1S78,12,18.467615127563477,15.702473640441895,56.251773834228516,0.0,0.010455393418249666,-17.281511306762695,0
1S78,13,21.90587043762207,14.96731185913086,43.48239517211914,0.0,0.015583450036473703,-13.82970905303955,22
1S78,14,28.56755256652832,17.661170959472656,53.46192169189453,0.0,0.010605635475407597,-12.33728313446045,68
1OYV,0,13.765557289123535,12.934699058532715,28.336153030395508,0.0,0.031941216570911514,-13.818533897399902,0
1OYV,1,10.408454895019531,10.53797435760498,21.053325653076172,0.0,0.05333873224440394,-16.634353637695312,13
1OYV,2,14.164441108703613,13.251248359680176,28.715190887451172,0.0,0.031071519394094596,-13.304821968078613,0
1OYV,3,13.546513557434082,13.235526084899902,28.60078239440918,0.0,0.03127922101653616,-16.037940979003906,4
1OYV,4,9.868820190429688,9.540860176086426,23.60004425048828,0.054054,0.0643338624789418,-16.4832706451416,2
1OYV,5,14.824207305908203,13.654755592346191,29.987581253051758,0.0,0.028764228843808023,-13.599766731262207,1
1OYV,6,5.971224308013916,5.432044506072998,16.94232749938965,0.27027,0.18073664816570778,-17.8289737701416,4
1OYV,7,12.799821853637695,11.764213562011719,27.933631896972656,0.0,0.03358150179535492,-14.511357307434082,1
1OYV,8,11.957880973815918,11.916641235351562,24.530494689941406,0.0,0.04093128295511019,-15.250150680541992,2
1OYV,9,6.800826549530029,7.490006923675537,16.445215225219727,0.0,0.08312969465955981,-15.665911674499512,6
1OYV,10,14.93328857421875,14.806208610534668,29.192882537841797,0.0,0.02943724367074002,-15.649542808532715,2
